Codigo Asentamiento,Codigo,Nombre Asentamiento,Nombre Asentamiento Min,Codigo Provincia,Codigo Departamento,Codigo Municipio,Codigo Localidad,Codigo Asentamiento Humano,Provincia,Departamento,Departamento Min,Municipio,Municipio Min,Cordon,Cuenca,Tipo Asentamiento,Lat,Lng,Fuente,Observaciones,Seccion Electoral,Cp
062660266060003,062660266060003,PAVON,Pavon,06,266,0266,060,003,Buenos Aires,EXALTACION DE LA CRUZ,Exaltacion De La Cruz,EXALTACION DE LA CRUZ,Exaltacion de La Cruz,0,,E,-34.358111895100000,-59.031001070899900,INDEC,,SEGUNDA,2812
062700270010001,062700270010001,AEROPUERTO INTERNACIONAL EZEIZA,Aeropuerto Internacional Ezeiza,06,270,0270,010,001,Buenos Aires,EZEIZA,Ezeiza,EZEIZA,Ezeiza,2,,E,-34.812821628400000,-58.552165006300000,INDEC,,TERCERA,
062700270010002,062700270010002,CANNING,Canning,06,270,0270,010,002,Buenos Aires,EZEIZA,Ezeiza,EZEIZA,Ezeiza,2,,E,-34.896228395700000,-58.508700600300000,INDEC,,TERCERA,1804
062700270010003,062700270010003,CARLOS SPEGAZZINI,Carlos Spegazzini,06,270,0270,010,003,Buenos Aires,EZEIZA,Ezeiza,EZEIZA,Ezeiza,2,,E,-34.933848986999900,-58.578001733500000,INDEC,,TERCERA,1812
062700270010004,062700270010004,JOSE MARIA EZEIZA,Jose Maria Ezeiza,06,270,0270,010,004,Buenos Aires,EZEIZA,Ezeiza,EZEIZA,Ezeiza,2,,E,-34.853610010300000,-58.519552165400000,INDEC,,TERCERA,
062700270010005,062700270010005,LA UNION,La Union,06,270,0270,010,005,Buenos Aires,EZEIZA,Ezeiza,EZEIZA,Ezeiza,2,,E,-34.850385967699900,-58.555869546200000,INDEC,,TERCERA,1804
062700270010006,062700270010006,TRISTAN SUAREZ,Tristan Suarez,06,270,0270,010,006,Buenos Aires,EZEIZA,Ezeiza,EZEIZA,Ezeiza,2,,E,-34.885152714999900,-58.570033584500000,INDEC,,TERCERA,1806
062740274010001,062740274010001,BOSQUES,Bosques,06,274,0274,010,001,Buenos Aires,FLORENCIO VARELA,Florencio Varela,FLORENCIO VARELA,Florencio Varela,2,,E,-34.827580702799900,-58.222912003899900,INDEC,,TERCERA,1889
062740274010002,062740274010002,ESTANISLAO SEVERO ZEBALLOS,Estanislao Severo Zeballos,06,274,0274,010,002,Buenos Aires,FLORENCIO VARELA,Florencio Varela,FLORENCIO VARELA,Florencio Varela,2,,E,-34.812285887199900,-58.242653263299900,INDEC,,TERCERA,
062740274010003,062740274010003,FLORENCIO VARELA,Florencio Varela,06,274,0274,010,003,Buenos Aires,FLORENCIO VARELA,Florencio Varela,FLORENCIO VARELA,Florencio Varela,2,,E,-34.796054430900000,-58.274858895300000,INDEC,,TERCERA,1888
062740274010004,062740274010004,GOBERNADOR JULIO A. COSTA,Gobernador Julio A. Costa,06,274,0274,010,004,Buenos Aires,FLORENCIO VARELA,Florencio Varela,FLORENCIO VARELA,Florencio Varela,2,,E,-34.815239726100000,-58.308233424599900,INDEC,,TERCERA,
062740274010005,062740274010005,INGENIERO JUAN ALLAN,Ingeniero Juan Allan,06,274,0274,010,005,Buenos Aires,FLORENCIO VARELA,Florencio Varela,FLORENCIO VARELA,Florencio Varela,2,,E,-34.864807526000000,-58.211043732199900,INDEC,,TERCERA,
062740274010006,062740274010006,VILLA BROWN,Villa Brown,06,274,0274,010,006,Buenos Aires,FLORENCIO VARELA,Florencio Varela,FLORENCIO VARELA,Florencio Varela,2,,E,-34.879042472599900,-58.289809249699900,INDEC,,TERCERA,1888
062740274010007,062740274010007,VILLA SAN LUIS,Villa San Luis,06,274,0274,010,007,Buenos Aires,FLORENCIO VARELA,Florencio Varela,FLORENCIO VARELA,Florencio Varela,2,,E,-34.862792925900000,-58.255323227399900,INDEC,,TERCERA,
062740274010008,062740274010008,VILLA SANTA ROSA,Villa Santa Rosa,06,274,0274,010,008,Buenos Aires,FLORENCIO VARELA,Florencio Varela,FLORENCIO VARELA,Florencio Varela,2,,E,-34.838027648299900,-58.288889907200000,INDEC,,TERCERA,
062740274010009,062740274010009,VILLA VATTEONE,Villa Vatteone,06,274,0274,010,009,Buenos Aires,FLORENCIO VARELA,Florencio Varela,FLORENCIO VARELA,Florencio Varela,2,,E,-34.830319317600000,-58.263523990099900,INDEC,,TERCERA,1888
062740274010010,062740274010010,EL TROPEZON,El Tropezon,06,274,0274,010,010,Buenos Aires,FLORENCIO VARELA,Florencio Varela,FLORENCIO VARELA,Florencio Varela,2,,E,-34.956404857400000,-58.278745430000000,INDEC,,TERCERA,
062740274010011,062740274010011,LA CAPILLA,La Capilla,06,274,0274,010,011,Buenos Aires,FLORENCIO VARELA,Florencio Varela,FLORENCIO VARELA,Florencio Varela,2,,E,-34.943733010999900,-58.263255091399900,INDEC,,TERCERA,
063150315010001,063150315010001,BARRIO KENNEDY,Barrio Kennedy,06,315,0315,010,001,Buenos Aires,GENERAL JUAN MADARIAGA,General Juan Madariaga,GENERAL JUAN MADARIAGA,General Juan Madariaga,0,,E,-37.006221770200000,-57.141725585700000,INDEC,,QUINTA,
063150315010002,063150315010002,GENERAL JUAN MADARIAGA,General Juan Madariaga,06,315,0315,010,002,Buenos Aires,GENERAL JUAN MADARIAGA,General Juan Madariaga,GENERAL JUAN MADARIAGA,General Juan Madariaga,0,,E,-36.996773001199900,-57.137476907100000,INDEC,,QUINTA,
063570357110001,063570357110001,CAMET,Camet,06,357,0357,110,001,Buenos Aires,GENERAL PUEYRREDON,General Pueyrredón,GENERAL PUEYRREDON,General Pueyrredón,0,,E,-37.913076390800000,-57.552463851900000,INDEC,,QUINTA,7612
063570357110002,063570357110002,ESTACION CAMET,Estacion Camet,06,357,0357,110,002,Buenos Aires,GENERAL PUEYRREDON,General Pueyrredón,GENERAL PUEYRREDON,General Pueyrredón,0,,E,-37.888665236700000,-57.600012150200000,INDEC,,QUINTA,
063570357110003,063570357110003,MAR DEL PLATA,Mar del Plata,06,357,0357,110,003,Buenos Aires,GENERAL PUEYRREDON,General Pueyrredón,GENERAL PUEYRREDON,General Pueyrredón,0,,E,-38.012091478499900,-57.606494715300000,INDEC,,QUINTA,7600
063570357110004,063570357110004,PUNTA MOGOTES,Punta Mogotes,06,357,0357,110,004,Buenos Aires,GENERAL PUEYRREDON,General Pueyrredón,GENERAL PUEYRREDON,General Pueyrredón,0,,E,-38.083377428799900,-57.585935093600000,INDEC,,QUINTA,
063570357110005,063570357110005,BARRIO EL CASAL,Barrio El Casal,06,357,0357,110,005,Buenos Aires,GENERAL PUEYRREDON,General Pueyrredón,GENERAL PUEYRREDON,General Pueyrredón,0,,E,-37.832414523200000,-57.631115546600000,INDEC,,QUINTA,
063570357120001,063570357120001,BARRIO COLINAS VERDES,Barrio Colinas Verdes,06,357,0357,120,001,Buenos Aires,GENERAL PUEYRREDON,General Pueyrredón,GENERAL PUEYRREDON,General Pueyrredón,0,,E,-37.893102478899900,-57.826164564300000,INDEC,,QUINTA,
063570357120002,063570357120002,BARRIO EL COYUNCO,Barrio El Coyunco,06,357,0357,120,002,Buenos Aires,GENERAL PUEYRREDON,General Pueyrredón,GENERAL PUEYRREDON,General Pueyrredón,0,,E,-37.905081013500000,-57.739182408600000,INDEC,,QUINTA,
063640364030001,063640364030001,BARRIO MORABO,Barrio Morabo,06,364,0364,030,001,Buenos Aires,GENERAL RODRIGUEZ,General Rodriguez,GENERAL RODRIGUEZ,General Rodriguez,3,,E,-34.549719744000000,-58.946778553500000,INDEC,,PRIMERA,
063640364030002,063640364030002,BARRIO RUTA 24 KM. 10,Barrio Ruta 24 Km. 10,06,364,0364,030,002,Buenos Aires,GENERAL RODRIGUEZ,General Rodriguez,GENERAL RODRIGUEZ,General Rodriguez,3,,E,-34.676446295799900,-58.970418862599900,INDEC,,PRIMERA,
063640364030003,063640364030003,C.C. BOSQUE REAL,C.C. Bosque Real,06,364,0364,030,003,Buenos Aires,GENERAL RODRIGUEZ,General Rodriguez,GENERAL RODRIGUEZ,General Rodriguez,3,,E,-34.560138848500000,-58.918261419700000,INDEC,,PRIMERA,
063710371010001,063710371010001,BARRIO PARQUE GENERAL SAN MARTIN,Barrio Parque General San Martin,06,371,0371,010,001,Buenos Aires,GENERAL SAN MARTIN,General San Martin,GENERAL SAN MARTIN,General San Martin,1,,E,-34.567343376700000,-58.584311245999900,INDEC,,PRIMERA,
063710371010002,063710371010002,BILLINGHURST,Billinghurst,06,371,0371,010,002,Buenos Aires,GENERAL SAN MARTIN,General San Martin,GENERAL SAN MARTIN,General San Martin,1,,E,-34.575107171100000,-58.574582893799900,INDEC,,PRIMERA,
063710371010003,063710371010003,CIUDAD DEL LIBERTADOR GENERAL SAN MARTIN,Ciudad Del Libertador General San Martin,06,371,0371,010,003,Buenos Aires,GENERAL SAN MARTIN,General San Martin,GENERAL SAN MARTIN,General San Martin,1,,E,-34.579698684800000,-58.542014481700000,INDEC,,PRIMERA,
063710371010004,063710371010004,CIUDAD JARDIN EL LIBERTADOR,Ciudad Jardin El Libertador,06,371,0371,010,004,Buenos Aires,GENERAL SAN MARTIN,General San Martin,GENERAL SAN MARTIN,General San Martin,1,,E,-34.541652078200000,-58.595909363399900,INDEC,,PRIMERA,
063710371010005,063710371010005,VILLA AYACUCHO,Villa Ayacucho,06,371,0371,010,005,Buenos Aires,GENERAL SAN MARTIN,General San Martin,GENERAL SAN MARTIN,General San Martin,1,,E,-34.590413263700000,-58.553043092400000,INDEC,,PRIMERA,
063710371010006,063710371010006,VILLA BALLESTER,Villa Ballester,06,371,0371,010,006,Buenos Aires,GENERAL SAN MARTIN,General San Martin,GENERAL SAN MARTIN,General San Martin,1,,E,-34.542284682199900,-58.558317717999900,INDEC,,PRIMERA,1653
063710371010007,063710371010007,VILLA BERNARDO MONTEAGUDO,Villa Bernardo Monteagudo,06,371,0371,010,007,Buenos Aires,GENERAL SAN MARTIN,General San Martin,GENERAL SAN MARTIN,General San Martin,1,,E,-34.590589909800000,-58.539660659399900,INDEC,,PRIMERA,
063710371010008,063710371010008,VILLA CHACABUCO,Villa Chacabuco,06,371,0371,010,008,Buenos Aires,GENERAL SAN MARTIN,General San Martin,GENERAL SAN MARTIN,General San Martin,1,,E,-34.579674485300000,-58.523036970800000,INDEC,,PRIMERA,
063710371010009,063710371010009,VILLA CORONEL JOSE M. ZAPIOLA,Villa Coronel Jose M. Zapiola,06,371,0371,010,009,Buenos Aires,GENERAL SAN MARTIN,General San Martin,GENERAL SAN MARTIN,General San Martin,1,,E,-34.559516911499900,-58.577276930799900,INDEC,,PRIMERA,
063710371010010,063710371010010,VILLA GENERAL ANTONIO J. DE SUCRE,Villa General Antonio J. De Sucre,06,371,0371,010,010,Buenos Aires,GENERAL SAN MARTIN,General San Martin,GENERAL SAN MARTIN,General San Martin,1,,E,-34.547050601099900,-58.569439189400000,INDEC,,PRIMERA,
063710371010011,063710371010011,VILLA GENERAL EUGENIO NECOCHEA,Villa General Eugenio Necochea,06,371,0371,010,011,Buenos Aires,GENERAL SAN MARTIN,General San Martin,GENERAL SAN MARTIN,General San Martin,1,,E,-34.512533206999900,-58.580147828800000,INDEC,,PRIMERA,
063710371010012,063710371010012,VILLA GENERAL JOSE TOMAS GUIDO,Villa General Jose Tomas Guido,06,371,0371,010,012,Buenos Aires,GENERAL SAN MARTIN,General San Martin,GENERAL SAN MARTIN,General San Martin,1,,E,-34.553116323600000,-58.566997660399900,INDEC,,PRIMERA,
063710371010013,063710371010013,VILLA GENERAL JUAN G. LAS HERAS,Villa General Juan G. Las Heras,06,371,0371,010,013,Buenos Aires,GENERAL SAN MARTIN,General San Martin,GENERAL SAN MARTIN,General San Martin,1,,E,-34.561256707699900,-58.555393664299900,INDEC,,PRIMERA,
063710371010014,063710371010014,VILLA GODOY CRUZ,Villa Godoy Cruz,06,371,0371,010,014,Buenos Aires,GENERAL SAN MARTIN,General San Martin,GENERAL SAN MARTIN,General San Martin,1,,E,-34.543398925200000,-58.575592842299900,INDEC,,PRIMERA,
063710371010015,063710371010015,VILLA GRANADEROS DE SAN MARTIN,Villa Granaderos De San Martin,06,371,0371,010,015,Buenos Aires,GENERAL SAN MARTIN,General San Martin,GENERAL SAN MARTIN,General San Martin,1,,E,-34.550764690900000,-58.528485457300000,INDEC,,PRIMERA,
063710371010016,063710371010016,VILLA GREGORIA MATORRAS,Villa Gregoria Matorras,06,371,0371,010,016,Buenos Aires,GENERAL SAN MARTIN,General San Martin,GENERAL SAN MARTIN,General San Martin,1,,E,-34.538384646799900,-58.549172101000000,INDEC,,PRIMERA,
063710371010017,063710371010017,VILLA JOSE LEON SUAREZ,Villa Jose Leon Suarez,06,371,0371,010,017,Buenos Aires,GENERAL SAN MARTIN,General San Martin,GENERAL SAN MARTIN,General San Martin,1,,E,-34.525371165300000,-58.580255066200000,INDEC,,PRIMERA,
063710371010018,063710371010018,VILLA JUAN MARTIN DE PUEYRREDON,Villa Juan Martin De Pueyrredon,06,371,0371,010,018,Buenos Aires,GENERAL SAN MARTIN,General San Martin,GENERAL SAN MARTIN,General San Martin,1,,E,-34.547483912399900,-58.575097255899900,INDEC,,PRIMERA,
063710371010019,063710371010019,VILLA LIBERTAD,Villa Libertad,06,371,0371,010,019,Buenos Aires,GENERAL SAN MARTIN,General San Martin,GENERAL SAN MARTIN,General San Martin,1,,E,-34.584696005300000,-58.562333402800000,INDEC,,PRIMERA,
063710371010020,063710371010020,VILLA LYNCH,Villa Lynch,06,371,0371,010,020,Buenos Aires,GENERAL SAN MARTIN,General San Martin,GENERAL SAN MARTIN,General San Martin,1,,E,-34.590146441000000,-58.523437722300000,INDEC,,PRIMERA,1672
063710371010021,063710371010021,VILLA MAIPU,Villa Maipu,06,371,0371,010,021,Buenos Aires,GENERAL SAN MARTIN,General San Martin,GENERAL SAN MARTIN,General San Martin,1,,E,-34.568213169600000,-58.524545149200000,INDEC,,PRIMERA,
063710371010022,063710371010022,VILLA MARIA IRENE DE LOS REMEDIOS DE ESCALADA,Villa Maria Irene De Los Remedios De Escalada,06,371,0371,010,022,Buenos Aires,GENERAL SAN MARTIN,General San Martin,GENERAL SAN MARTIN,General San Martin,1,,E,-34.564639709500000,-58.592254842499900,INDEC,,PRIMERA,
063710371010023,063710371010023,VILLA MARQUES ALEJANDRO MARIA DE AGUADO,Villa Marques Alejandro Maria De Aguado,06,371,0371,010,023,Buenos Aires,GENERAL SAN MARTIN,General San Martin,GENERAL SAN MARTIN,General San Martin,1,,E,-34.555135660799900,-58.538377125600000,INDEC,,PRIMERA,
063710371010024,063710371010024,VILLA PARQUE PRESIDENTE FIGUEROA ALCORTA,Villa Parque Presidente Figueroa Alcorta,06,371,0371,010,024,Buenos Aires,GENERAL SAN MARTIN,General San Martin,GENERAL SAN MARTIN,General San Martin,1,,E,-34.593948757500000,-58.532173955399900,INDEC,,PRIMERA,
063710371010025,063710371010025,VILLA PARQUE SAN LORENZO,Villa Parque San Lorenzo,06,371,0371,010,025,Buenos Aires,GENERAL SAN MARTIN,General San Martin,GENERAL SAN MARTIN,General San Martin,1,,E,-34.561873061400000,-58.533662449500000,INDEC,,PRIMERA,
063710371010026,063710371010026,VILLA SAN ANDRES,Villa San Andres,06,371,0371,010,026,Buenos Aires,GENERAL SAN MARTIN,General San Martin,GENERAL SAN MARTIN,General San Martin,1,,E,-34.565993290500000,-58.544806922500000,INDEC,,PRIMERA,
063710371010027,063710371010027,VILLA YAPEYU,Villa Yapeyu,06,371,0371,010,027,Buenos Aires,GENERAL SAN MARTIN,General San Martin,GENERAL SAN MARTIN,General San Martin,1,,E,-34.571695302000000,-58.549107399500000,INDEC,,PRIMERA,
064080408010001,064080408010001,HURLINGHAM,Hurlingham,06,408,0408,010,001,Buenos Aires,HURLINGHAM,Hurlingham,HURLINGHAM,Hurlingham,2,,E,-34.593093135600000,-58.635720951000000,INDEC,,PRIMERA,1686
064080408010002,064080408010002,VILLA SANTOS TESEI,Villa Santos Tesei,06,408,0408,010,002,Buenos Aires,HURLINGHAM,Hurlingham,HURLINGHAM,Hurlingham,2,,E,-34.612394444800000,-58.653810369200000,INDEC,,PRIMERA,1688
064080408010003,064080408010003,WILLIAM C. MORRIS,William C. Morris,06,408,0408,010,003,Buenos Aires,HURLINGHAM,Hurlingham,HURLINGHAM,Hurlingham,2,,E,-34.581562282999900,-58.658300536600000,INDEC,,PRIMERA,
064100410010001,064100410010001,ITUZAINGO CENTRO,Ituzaingo Centro,06,410,0410,010,001,Buenos Aires,ITUZAINGO,Ituzaingo,ITUZAINGO,Ituzaingo,2,,E,-34.644055116099900,-58.688489333000000,INDEC,,PRIMERA,
064100410010002,064100410010002,ITUZAINGO SUR,Ituzaingo Sur,06,410,0410,010,002,Buenos Aires,ITUZAINGO,Ituzaingo,ITUZAINGO,Ituzaingo,2,,E,-34.669943026600000,-58.673304415799900,INDEC,,PRIMERA,
064100410010003,064100410010003,VILLA GOBERNADOR UDAONDO,Villa Gobernador Udaondo,06,410,0410,010,003,Buenos Aires,ITUZAINGO,Ituzaingo,ITUZAINGO,Ituzaingo,2,,E,-34.616869580900000,-58.693287499999900,INDEC,,PRIMERA,1713
064120412010001,064120412010001,DEL VISO,Del Viso,06,412,0412,010,001,Buenos Aires,JOSE C PAZ,Jose C Paz,JOSE C PAZ,Jose C. Paz,2,,E,-34.480495794900000,-58.804258898400000,INDEC,,PRIMERA,1669
064120412010002,064120412010002,JOSE C. PAZ,Jose C. Paz,06,412,0412,010,002,Buenos Aires,JOSE C PAZ,Jose C. Paz,JOSE C PAZ,Jose C. Paz,2,,E,-34.521161196500000,-58.770881112600000,INDEC,,PRIMERA,
064120412010003,064120412010003,TORTUGUITAS,Tortuguitas,06,412,0412,010,003,Buenos Aires,JOSE C PAZ,Jose C Paz,JOSE C PAZ,Jose C. Paz,2,,E,-34.491848398700000,-58.786378031600000,INDEC,,PRIMERA,1667
064200420020001,064200420020001,AGUAS VERDES,Aguas Verdes,06,420,0420,020,001,Buenos Aires,LA COSTA,La Costa,LA COSTA,La Costa,0,,E,-36.655211148900000,-56.694952067800000,INDEC,,QUINTA,7112
064200420020002,064200420020002,LUCILA DEL MAR,Lucila Del Mar,06,420,0420,020,002,Buenos Aires,LA COSTA,La Costa,LA COSTA,La Costa,0,,E,-36.662749135799900,-56.681713606800000,INDEC,,QUINTA,
064200420020003,064200420020003,MAR DE AJO,Mar De Ajo,06,420,0420,020,003,Buenos Aires,LA COSTA,La Costa,LA COSTA,La Costa,0,,E,-36.746869375000000,-56.685264197199900,INDEC,,QUINTA,7109
064200420020004,064200420020004,MAR DE AJO NORTE,Mar De Ajo Norte,06,420,0420,020,004,Buenos Aires,LA COSTA,La Costa,LA COSTA,La Costa,0,,E,-36.706597759499900,-56.690498722699900,INDEC,,QUINTA,
064200420020005,064200420020005,SAN BERNARDO,San Bernardo,06,420,0420,020,005,Buenos Aires,LA COSTA,La Costa,LA COSTA,La Costa,0,,E,-36.687411013999900,-56.684140063999900,INDEC,,QUINTA,6476
064200420040001,064200420040001,MAR DEL TUYU,Mar Del Tuyu,06,420,0420,040,001,Buenos Aires,LA COSTA,La Costa,LA COSTA,La Costa,0,,E,-36.586116854300000,-56.699006218900000,INDEC,,QUINTA,7108
064200420040002,064200420040002,SANTA TERESITA,Santa Teresita,06,420,0420,040,002,Buenos Aires,LA COSTA,La Costa,LA COSTA,La Costa,0,,E,-36.540911180800000,-56.705867443899900,INDEC,,QUINTA,7107
064270427010001,064270427010001,ALDO BONZI,Aldo Bonzi,06,427,0427,010,001,Buenos Aires,LA MATANZA,La Matanza,LA MATANZA,La Matanza,2,,E,-34.714172889099900,-58.508904376600000,INDEC,,TERCERA,1770
064270427010002,064270427010002,CIUDAD EVITA,Ciudad Evita,06,427,0427,010,002,Buenos Aires,LA MATANZA,La Matanza,LA MATANZA,La Matanza,2,,E,-34.724535850099900,-58.537006376900000,INDEC,,TERCERA,1778
064270427010003,064270427010003,GONZALEZ CATAN,Gonzalez Catan,06,427,0427,010,003,Buenos Aires,LA MATANZA,La Matanza,LA MATANZA,La Matanza,2,,E,-34.772465248499900,-58.640486163500000,INDEC,,TERCERA,1759
064270427010004,064270427010004,GREGORIO DE LAFERRERE,Gregorio De Laferrere,06,427,0427,010,004,Buenos Aires,LA MATANZA,La Matanza,LA MATANZA,La Matanza,2,,E,-34.746837996200000,-58.592532885799900,INDEC,,TERCERA,1757
064270427010005,064270427010005,ISIDRO CASANOVA,Isidro Casanova,06,427,0427,010,005,Buenos Aires,LA MATANZA,La Matanza,LA MATANZA,La Matanza,2,,E,-34.718429157099900,-58.577751528599900,INDEC,,TERCERA,1765
064270427010006,064270427010006,LA TABLADA,La Tablada,06,427,0427,010,006,Buenos Aires,LA MATANZA,La Matanza,LA MATANZA,La Matanza,2,,E,-34.687053669000000,-58.525612398600000,INDEC,,TERCERA,7163
064270427010007,064270427010007,LOMAS DEL MIRADOR,Lomas Del Mirador,06,427,0427,010,007,Buenos Aires,LA MATANZA,La Matanza,LA MATANZA,La Matanza,2,,E,-34.665694972399900,-58.533155331200000,INDEC,,TERCERA,1752
064270427010008,064270427010008,RAFAEL CASTILLO,Rafael Castillo,06,427,0427,010,008,Buenos Aires,LA MATANZA,La Matanza,LA MATANZA,La Matanza,2,,E,-34.713205458300000,-58.625836512200000,INDEC,,TERCERA,1755
064270427010009,064270427010009,RAMOS MEJIA,Ramos Mejia,06,427,0427,010,009,Buenos Aires,LA MATANZA,La Matanza,LA MATANZA,La Matanza,2,,E,-34.652308182399900,-58.559211473300000,INDEC,,TERCERA,1704
064270427010010,064270427010010,SAN JUSTO,San Justo,06,427,0427,010,010,Buenos Aires,LA MATANZA,La Matanza,LA MATANZA,La Matanza,2,,E,-34.688160424899900,-58.562678571500000,INDEC,,TERCERA,7118
064270427010011,064270427010011,TAPIALES,Tapiales,06,427,0427,010,011,Buenos Aires,LA MATANZA,La Matanza,LA MATANZA,La Matanza,2,,E,-34.710831777099900,-58.495008488099900,INDEC,,TERCERA,1770
064270427010012,064270427010012,20 DE JUNIO,20 De Junio,06,427,0427,010,012,Buenos Aires,LA MATANZA,La Matanza,LA MATANZA,La Matanza,2,,E,-34.785533650799900,-58.717185001899900,INDEC,,TERCERA,1761
064270427010013,064270427010013,VILLA EDUARDO MADERO,Villa Eduardo Madero,06,427,0427,010,013,Buenos Aires,LA MATANZA,La Matanza,LA MATANZA,La Matanza,2,,E,-34.698115688100000,-58.487757596100000,INDEC,,TERCERA,
064270427010014,064270427010014,VILLA LUZURIAGA,Villa Luzuriaga,06,427,0427,010,014,Buenos Aires,LA MATANZA,La Matanza,LA MATANZA,La Matanza,2,,E,-34.673086644599900,-58.593879235999900,INDEC,,TERCERA,1754
064270427010015,064270427010015,VIRREY DEL PINO,Virrey del Pino,06,427,0427,010,015,Buenos Aires,LA MATANZA,La Matanza,LA MATANZA,La Matanza,2,,E,-34.847521346900000,-58.686067635900000,INDEC,,TERCERA,1763
064340434010001,064340434010001,GERLI,Gerli,06,434,0434,010,001,Buenos Aires,LANUS,Lanus,LANUS,Lanus,1,Matanza-Riachuelo,E,-34.690957150300000,-58.383862849200000,INDEC,,TERCERA,1870
064340434010002,064340434010002,LANUS ESTE,Lanus Este,06,434,0434,010,002,Buenos Aires,LANUS,Lanus,LANUS,Lanus,1,Matanza-Riachuelo,E,-34.710860921699900,-58.372504746399900,INDEC,,TERCERA,
064340434010003,064340434010003,LANUS OESTE,Lanus Oeste,06,434,0434,010,003,Buenos Aires,LANUS,Lanus,LANUS,Lanus,1,Matanza-Riachuelo,E,-34.695781531500000,-58.416253273999900,INDEC,,TERCERA,
064340434010004,064340434010004,MONTE CHINGOLO,Monte Chingolo,06,434,0434,010,004,Buenos Aires,LANUS,Lanus,LANUS,Lanus,1,Matanza-Riachuelo,E,-34.730209893999900,-58.356174185000000,INDEC,,TERCERA,1825
064340434010005,064340434010005,REMEDIOS ESCALADA DE SAN MARTIN,Remedios Escalada De San Martin,06,434,0434,010,005,Buenos Aires,LANUS,Lanus,LANUS,Lanus,1,Matanza-Riachuelo,E,-34.723808815700000,-58.397669710999900,INDEC,,TERCERA,
064340434010006,064340434010006,VALENTIN ALSINA,Valentin Alsina,06,434,0434,010,006,Buenos Aires,LANUS,Lanus,LANUS,Lanus,1,Matanza-Riachuelo,E,-34.672035526099900,-58.413485167499900,INDEC,,TERCERA,1822
064410441030001,064410441030001,ABASTO,Abasto,06,441,0441,030,001,Buenos Aires,LA PLATA,La Plata,LA PLATA,La Plata,0,,E,-35.010368196000000,-58.115184858500000,INDEC,,OCTAVA,1903
064410441030002,064410441030002,ANGEL ETCHEVERRY,Angel Etcheverry,06,441,0441,030,002,Buenos Aires,LA PLATA,La Plata,LA PLATA,La Plata,0,,E,-35.026158091100000,-58.095906005700000,INDEC,,OCTAVA,
064410441030003,064410441030003,ARANA,Arana,06,441,0441,030,003,Buenos Aires,LA PLATA,La Plata,LA PLATA,La Plata,0,,E,-35.030055610500000,-57.886525001099900,INDEC,,OCTAVA,1909
064410441030004,064410441030004,ARTURO SEGUI,Arturo Segui,06,441,0441,030,004,Buenos Aires,LA PLATA,La Plata,LA PLATA,La Plata,0,,E,-34.890739713499900,-58.132711650600000,INDEC,,OCTAVA,1895
